"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 08 12:12:04 GMT 2024","Tue Oct 08 12:12:15 GMT 2024","10755","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComDataDeNascimentoNula","Cenário 7: Deve retornar 400 quando tenta cadastrar candidato com data de nascimento nula",""
"passed","Tue Oct 08 12:08:49 GMT 2024","Tue Oct 08 12:08:50 GMT 2024","1355","","Endpoint de atualizar status usuário","","br.com.dbccompany.vemser.tests.usuario.AtualizarStatusUsuarioTest","testTentarAtualizarStatusDesativoGestorPorIdNulo","Cenário 2: Tentar atualizar status para desativo do gestor com id nulo",""
"passed","Tue Oct 08 12:03:38 GMT 2024","Tue Oct 08 12:03:40 GMT 2024","1859","","Endpoint de listagem de entrevistas por mês","","br.com.dbccompany.vemser.tests.entrevista.ListarEntrevistaPorMesTest","testValidarContratoListarEntrevistasPorMes","Cenário 1: Validação de contrato de listar entrevistas por mês",""
"passed","Tue Oct 08 12:10:44 GMT 2024","Tue Oct 08 12:10:59 GMT 2024","15300","","Endpoint de listagem de formulários","","br.com.dbccompany.vemser.tests.formulario.ListarFormulariosTest","testTentarBuscarPrintConfigPcComSucesso","Cenário 6: Buscar print de configurações do PC com sucesso",""
"passed","Tue Oct 08 12:09:56 GMT 2024","Tue Oct 08 12:10:01 GMT 2024","4551","","Endpoint de filtro de inscrição","","br.com.dbccompany.vemser.tests.inscricao.FiltroInscricaoTest","testDeveFiltrarInscricaoComSucesso","Cenário 1: Deve filtrar inscrição com sucesso",""
"passed","Tue Oct 08 12:09:03 GMT 2024","Tue Oct 08 12:09:09 GMT 2024","5875","","Endpoint de cadastrar trilhas","","br.com.dbccompany.vemser.tests.trilha.CadastrarTrilhaTest","testCadastroDeTrilhaComSucesso","Cenário 2: Deve retornar 201 quando cadastra trilha com sucesso",""
"passed","Tue Oct 08 12:06:47 GMT 2024","Tue Oct 08 12:07:15 GMT 2024","28243","","Endpoint de remoção de avaliação","","br.com.dbccompany.vemser.tests.avaliacao.DeletarAvaliacaoTest","testTentarDeletarAvaliacaoSemAutenticacao","Cenário 2: Tentar deletar avaliação sem autenticação",""
"passed","Tue Oct 08 12:10:39 GMT 2024","Tue Oct 08 12:10:50 GMT 2024","11265","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComMenosDeDezesseisAnos","Cenário 6: Deve retornar 400 quando tenta cadastrar candidato com menos de 16 anos",""
"passed","Tue Oct 08 12:04:28 GMT 2024","Tue Oct 08 12:04:30 GMT 2024","1771","","Endpoint de listar trilhas","","br.com.dbccompany.vemser.tests.trilha.ListarTrilhaTest","testValidarContratoListarTrilhas","Cenário 1: Validação de contrato de listar trilhas",""
"passed","Tue Oct 08 12:08:58 GMT 2024","Tue Oct 08 12:08:58 GMT 2024","116","","Endpoint de listar usuário","","br.com.dbccompany.vemser.tests.usuario.ListarUsuarioTest","testTentarListarTodoGestorComTokenInvalido","Cenário 7: Tentar listar todo gestor com token inválido",""
"passed","Tue Oct 08 12:07:19 GMT 2024","Tue Oct 08 12:08:24 GMT 2024","64865","","Endpoint de remoção de entrevista por id","","br.com.dbccompany.vemser.tests.entrevista.DeletarEntrevistaPorIdTest","testDeletarEntrevistaPorIdSemAutenticacao","Cenário 1: Deve retornar 403 ao tentar deletar entrevista por id sem autenticação",""
"passed","Tue Oct 08 12:04:40 GMT 2024","Tue Oct 08 12:04:43 GMT 2024","2797","","Endpoint de cadastro de formulário","","br.com.dbccompany.vemser.tests.formulario.CadastrarFormularioTest","testValidarContratoCriacaoFormulario","Cenário 1: Validação de contrato de criar formulario",""
"passed","Tue Oct 08 12:11:20 GMT 2024","Tue Oct 08 12:11:53 GMT 2024","33209","","Endpoint de cadastrar status candidato next","","br.com.dbccompany.vemser.tests.status.CadastrarStatusCandidatoNextTest","testAvancarEtapaProvaTecnica","Cenário 5: Validar avanço de etapa do candidato para prova técnica",""
"passed","Tue Oct 08 12:10:09 GMT 2024","Tue Oct 08 12:10:21 GMT 2024","11845","","Endpoint de atualização de configuração do PC do candidato","","br.com.dbccompany.vemser.tests.formulario.AtualizarConfigPcFormularioTest","testEnviarInfoConfigPcComSucesso","Cenário 1: Deve retornar 200 ao adicionar imagem com configuração do pc com sucesso",""
"passed","Tue Oct 08 12:06:01 GMT 2024","Tue Oct 08 12:07:19 GMT 2024","77210","","Endpoint de marcação de entrevista","","br.com.dbccompany.vemser.tests.entrevista.CadastrarEntrevistaTest","testCadastrarEntrevistaSemAutenticacao","Cenário 1: Deve retornar 403 ao cadastrar entrevista sem autenticação",""
"passed","Tue Oct 08 12:10:50 GMT 2024","Tue Oct 08 12:11:00 GMT 2024","9908","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComEmailEmBranco","Cenário 14: Deve retornar 400 quando tenta cadastrar candidato com e-mail em branco",""
"passed","Tue Oct 08 12:09:52 GMT 2024","Tue Oct 08 12:09:57 GMT 2024","4594","","Endpoint para emissão de relatório de gênero","","br.com.dbccompany.vemser.tests.relatorio.RelatorioGeneroTest","testListarRelatorioGeneroComSucesso","Cenário 2: Deve retonar 200 ao listar com sucesso relatório de candidatos por gênero",""
"passed","Tue Oct 08 12:11:59 GMT 2024","Tue Oct 08 12:12:11 GMT 2024","12158","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComAtivoNulo","Cenário 30: Deve retornar 400 quando tenta cadastrar candidato com ativo nulo",""
"passed","Tue Oct 08 12:10:00 GMT 2024","Tue Oct 08 12:10:01 GMT 2024","1046","","Endpoint de cadastro de formulário","","br.com.dbccompany.vemser.tests.formulario.CadastrarFormularioTest","testTentarCadastrarFormularioNaoMatriculado","Cenário 3: Tentar cadastrar formulário sem estar matriculado em um curso",""
"passed","Tue Oct 08 12:03:45 GMT 2024","Tue Oct 08 12:03:55 GMT 2024","10548","","Endpoint de listar disponibilidades","","br.com.dbccompany.vemser.tests.disponibilidade.ListarDisponibilidadesTest","testValidarContratoListarDisponibilidade","Cenário 1: Validar contrato listar disponibilidade com sucesso",""
"passed","Tue Oct 08 12:12:16 GMT 2024","Tue Oct 08 12:12:29 GMT 2024","12509","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComEdicaoNaoExistente","Cenário 34: Deve retornar 400 quando tenta cadastrar candidato com edicão não existente",""
"passed","Tue Oct 08 12:03:58 GMT 2024","Tue Oct 08 12:04:14 GMT 2024","16578","","Endpoint de busca de candidato por Email","","br.com.dbccompany.vemser.tests.candidato.BuscarCandidatoPorEmailTest","testValidarContratoBuscarCandidatoPorEmail","Cenário 2: Deve validar o contrato de busca de candidatos por email no sistema",""
"passed","Tue Oct 08 12:10:21 GMT 2024","Tue Oct 08 12:10:27 GMT 2024","6362","","Endpoint de atualização de configuração do PC do candidato","","br.com.dbccompany.vemser.tests.formulario.AtualizarConfigPcFormularioTest","testEnviarInfoConfigPcParaFormularioNaoExistente","Cenário 2: Deve retornar 404 ao adicionar imagem com configuração do pc em formulário não existente",""
"passed","Tue Oct 08 12:11:04 GMT 2024","Tue Oct 08 12:11:13 GMT 2024","9168","","Endpoint de cadastrar status candidato next","","br.com.dbccompany.vemser.tests.status.CadastrarStatusCandidatoNextTest","testCadastrarStatusNextComSucesso","Cenário 2: Validar criação de status candidato next com sucesso",""
"passed","Tue Oct 08 12:10:01 GMT 2024","Tue Oct 08 12:10:01 GMT 2024","126","","Endpoint de filtro de inscrição","","br.com.dbccompany.vemser.tests.inscricao.FiltroInscricaoTest","testTentarFiltrarInscricaoSemToken","Cenário 2: Tentar filtrar inscrição sem token",""
"passed","Tue Oct 08 12:09:45 GMT 2024","Tue Oct 08 12:09:49 GMT 2024","3350","","Endpoint para emissão de relatório de estados","","br.com.dbccompany.vemser.tests.relatorio.RelatorioEstadoTest","testListarRelatorioEstadoComSucessoSemAutenticacao","Cenário 3: Deve retornar 403 ao listar relatório de candidatos por estado sem autenticação",""
"passed","Tue Oct 08 12:07:27 GMT 2024","Tue Oct 08 12:07:33 GMT 2024","6178","","Endpoint de listagem de entrevistas","","br.com.dbccompany.vemser.tests.entrevista.ListarEntrevistaTest","testListarEntrevistasSemAutenticacao","Cenário 3: Deve retornar 403 quando lista as entrevistas sem estar autenticado",""
"passed","Tue Oct 08 12:09:52 GMT 2024","Tue Oct 08 12:09:57 GMT 2024","5154","","Endpoint para emissão de relatório de PCD","","br.com.dbccompany.vemser.tests.relatorio.RelatorioPcdTest","testListarRelatorioPcdComSucesso","Cenário 2: Deve retornar 200 ao listar relatório de candidatos pcd com sucesso",""
