"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 02:12:38 GMT 2024","Wed Sep 25 02:12:41 GMT 2024","2994","","Endpoint de atualizar status usuário","","br.com.dbccompany.vemser.tests.usuario.AtualizarStatusUsuarioTest","testValidarSchemaDesativarGestor","Cenário 5: Validar schema desativar gestor",""
"passed","Wed Sep 25 02:10:38 GMT 2024","Wed Sep 25 02:10:43 GMT 2024","5216","","Endpoint de listagem de entrevistas por mês","","br.com.dbccompany.vemser.tests.entrevista.ListarEntrevistaPorMesTest","testListarEntrevistasPorMesSemEstarAutenticado","Cenário 3: Deve retornar 403 quando lista trilha por mês sem estar autenticado",""
"broken","Wed Sep 25 02:12:57 GMT 2024","Wed Sep 25 02:13:03 GMT 2024","6629","","Endpoint de delete de candidato","","br.com.dbccompany.vemser.tests.candidato.DeletarCandidatoTest","testDeletarCandidatoSemAutenticacao","Cenário 2: Deve retornar 403 ao deletar candidato sem autenticação",""
"passed","Wed Sep 25 02:12:57 GMT 2024","Wed Sep 25 02:13:09 GMT 2024","11602","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComEmailInvalido","Cenário 12: Deve retornar 400 quando tenta cadastrar candidato com e-mail inválido",""
"passed","Wed Sep 25 02:12:58 GMT 2024","Wed Sep 25 02:13:18 GMT 2024","19656","","Endpoint de busca de candidato por Email","","br.com.dbccompany.vemser.tests.candidato.BuscarCandidatoPorEmailTest","testBuscarCandidatoPorEmailComSucesso","Cenário 1: Deve retornar 200 quando busca candidato por email com sucesso",""
"passed","Wed Sep 25 02:13:17 GMT 2024","Wed Sep 25 02:13:26 GMT 2024","9568","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComDataNascimentoNoFuturo","Cenário 5: Deve retornar 400 quando tenta cadastrar candidato com data de nascimento no futuro",""
"passed","Wed Sep 25 02:11:15 GMT 2024","Wed Sep 25 02:11:19 GMT 2024","4617","","Endpoint de cadastrar trilhas","","br.com.dbccompany.vemser.tests.trilha.CadastrarTrilhaTest","testCadastroDeTrilhaComSucesso","Cenário 2: Deve retornar 201 quando cadastra trilha com sucesso",""
"passed","Wed Sep 25 02:12:37 GMT 2024","Wed Sep 25 02:12:39 GMT 2024","1755","","Endpoint de busca de candidato por Email","","br.com.dbccompany.vemser.tests.candidato.BuscarCandidatoPorEmailTest","testBuscarCandidatoPorEmailInvalido","Cenário 4: Deve retornar 400 quando busca candidato com email inválido",""
"passed","Wed Sep 25 02:13:45 GMT 2024","Wed Sep 25 02:13:50 GMT 2024","5349","","Endpoint de cadastro de formulário","","br.com.dbccompany.vemser.tests.formulario.CadastrarFormularioTest","testCadastrarFormularioComSucesso","Cenário 2: Cadastrar formulário com sucesso",""
"passed","Wed Sep 25 02:12:30 GMT 2024","Wed Sep 25 02:12:31 GMT 2024","1400","","Endpoint de deletar usuário","","br.com.dbccompany.vemser.tests.usuario.DeletarUsuarioTest","testTentarDeletarGestorComIdNulo","Cenário 1: tentar deletar gestor com id nulo",""
"broken","Wed Sep 25 02:13:59 GMT 2024","Wed Sep 25 02:14:04 GMT 2024","4498","","Endpoint de atualização de currículo do candidato","","br.com.dbccompany.vemser.tests.formulario.AtualizarCurriculoFormularioTest","testEnviarCurriculoComSucesso","Cenário 1: Deve retornar 200 ao enviar currículo com sucesso",""
"failed","Wed Sep 25 02:10:49 GMT 2024","Wed Sep 25 02:10:54 GMT 2024","4668","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComCpfJaCadastrado","Cenário 23: Deve retornar 400 quando tenta cadastrar candidato com cpf já cadastrado",""
"passed","Wed Sep 25 02:13:36 GMT 2024","Wed Sep 25 02:13:40 GMT 2024","3956","","Endpoint para emissão de relatório de gênero","","br.com.dbccompany.vemser.tests.relatorio.RelatorioGeneroTest","testListarRelatorioGeneroComSucesso","Cenário 2: Deve retonar 200 ao listar com sucesso relatório de candidatos por gênero",""
"passed","Wed Sep 25 02:11:46 GMT 2024","Wed Sep 25 02:11:50 GMT 2024","3882","","Endpoint de cadastrar disponibilidade","","br.com.dbccompany.vemser.tests.disponibilidade.CadastrarDisponibilidadeTest","testValidarContratoCriarDisponibilidade","Cenário 1: Validar contrato criar disponibilidade com sucesso",""
"passed","Wed Sep 25 02:12:52 GMT 2024","Wed Sep 25 02:13:15 GMT 2024","23312","","Endpoint de atualização de candidato","","br.com.dbccompany.vemser.tests.candidato.AtualizarCandidatoTest","testAtualizarCandidatoComSucesso","Cenário 1: Deve retornar 200 ao atualizar candidato com sucesso",""
"passed","Wed Sep 25 02:08:41 GMT 2024","Wed Sep 25 02:09:40 GMT 2024","59688","","Endpoint de listagem de entrevistas","","br.com.dbccompany.vemser.tests.entrevista.ListarEntrevistaTest","testValidarContratoListarEntrevistas","Cenário 1: Validação de contrato de listar entrevistas",""
"broken","Wed Sep 25 02:11:03 GMT 2024","Wed Sep 25 02:11:08 GMT 2024","4944","","Endpoint de cadastro de avaliação","","br.com.dbccompany.vemser.tests.avaliacao.CadastrarAvaliacaoTest","testTentarCadastrarAvaliacaoComIdInscricaoNegativo","Cenário 3: Tentar cadastrar avaliação com id de inscrição negativo",""
"broken","Wed Sep 25 02:10:54 GMT 2024","Wed Sep 25 02:11:02 GMT 2024","7774","","Endpoint de cadastro de avaliação","","br.com.dbccompany.vemser.tests.avaliacao.CadastrarAvaliacaoTest","testValidarSchemaCadastrarAvaliacao","Cenário 4: Validar schema cadastrar avaliação",""
"passed","Wed Sep 25 02:12:10 GMT 2024","Wed Sep 25 02:12:11 GMT 2024","1219","","Endpoint de listar disponibilidades","","br.com.dbccompany.vemser.tests.disponibilidade.ListarDisponibilidadesTest","testListarDisponibilidadeSemAutenticacao","Cenário 4: Tentar listar disponibilidade sem estar autenticado",""
"passed","Wed Sep 25 02:11:39 GMT 2024","Wed Sep 25 02:12:35 GMT 2024","56459","","Endpoint de remoção de entrevista por id","","br.com.dbccompany.vemser.tests.entrevista.DeletarEntrevistaPorIdTest","testDeletarEntrevistaPorIdSemAutenticacao","Cenário 1: Deve retornar 403 ao tentar deletar entrevista por id sem autenticação",""
"passed","Wed Sep 25 02:13:20 GMT 2024","Wed Sep 25 02:13:30 GMT 2024","9710","","Endpoint de listagem de formulários","","br.com.dbccompany.vemser.tests.formulario.ListarFormulariosTest","testTentarBuscarCurriculoSemDocumentoCadastrado","Cenário 9: Buscar curriculo sem possuir documento cadastrado",""
"passed","Wed Sep 25 02:12:49 GMT 2024","Wed Sep 25 02:12:51 GMT 2024","2608","","Endpoint de listar usuário","","br.com.dbccompany.vemser.tests.usuario.ListarUsuarioTest","testDeveListarGestorPorId","Cenário 2: Deve listar gestor por id",""
"passed","Wed Sep 25 02:14:56 GMT 2024","Wed Sep 25 02:15:11 GMT 2024","15456","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComSucesso","Cenário 1: Deve retornar 200 e cadastrar candidato com sucesso",""
"passed","Wed Sep 25 02:14:43 GMT 2024","Wed Sep 25 02:14:49 GMT 2024","5584","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComEdicaoNula","Cenário 33: Deve retornar 400 quando tenta cadastrar candidato com edicão nula",""
"passed","Wed Sep 25 02:13:18 GMT 2024","Wed Sep 25 02:13:34 GMT 2024","15778","","Endpoint de busca de candidato por Email","","br.com.dbccompany.vemser.tests.candidato.BuscarCandidatoPorEmailTest","testBuscarCandidatoPorEmailSemAutenticacao","Cenário 3: Deve retornar 403 quando busca candidato por email sem autenticação",""
"passed","Wed Sep 25 02:08:12 GMT 2024","Wed Sep 25 02:08:17 GMT 2024","4177","","Endpoint de healthcheck","","br.com.dbccompany.vemser.tests.healthcheck.HealthcheckTest","testValidarHealthcheck","Cenário 1: Healthcheck API",""
"broken","Wed Sep 25 02:10:56 GMT 2024","Wed Sep 25 02:11:03 GMT 2024","6931","","Endpoint de atualização de avaliação","","br.com.dbccompany.vemser.tests.avaliacao.AtualizarAvaliacaoTest","testTentarAtualizarAvaliacaoIdAvaliacaoNegativo","Cenário 3: Tentar atualizar avaliação com id de avaliação negativo",""
"passed","Wed Sep 25 02:13:03 GMT 2024","Wed Sep 25 02:13:04 GMT 2024","1190","","Endpoint de listagem de candidatos","","br.com.dbccompany.vemser.tests.candidato.ListarCandidatosTest","testListarCandidatosComTamanhoInvalido","Cenário 4: Deve retornar 400 quando é passado quantidade negativa de candidatos",""
"passed","Wed Sep 25 02:08:45 GMT 2024","Wed Sep 25 02:08:50 GMT 2024","4552","","Endpoint para emissão de relatório de edições","","br.com.dbccompany.vemser.tests.relatorio.RelatorioEdicaoTest","testValidarContratoListarRelatoriosPorEdicao","Cenário 1: Validação de contrato de listar relatórios por edição",""
"passed","Wed Sep 25 02:15:00 GMT 2024","Wed Sep 25 02:15:10 GMT 2024","10183","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoSemNome","Cenário 3: Deve retornar 400 quando tenta cadastrar candidato com nome nulo",""
"broken","Wed Sep 25 02:13:12 GMT 2024","Wed Sep 25 02:13:16 GMT 2024","4596","","Endpoint de listagem de formulários","","br.com.dbccompany.vemser.tests.formulario.ListarFormulariosTest","testTentarBuscarCurriculoComSucessp","Cenário 8: Buscar curriculo com sucesso",""
"passed","Wed Sep 25 02:12:42 GMT 2024","Wed Sep 25 02:12:44 GMT 2024","1749","","Endpoint de listar usuário","","br.com.dbccompany.vemser.tests.usuario.ListarUsuarioTest","testTentarListarGestorComIdNegativo","Cenário 6: Tentar listar gestor com id negativo",""
"broken","Wed Sep 25 02:14:54 GMT 2024","Wed Sep 25 02:14:59 GMT 2024","5047","","Endpoint de cadastro de candidato","","br.com.dbccompany.vemser.tests.candidato.CadastrarCandidatoTest","testCadastrarCandidatoComEmailJaCadastrado","Cenário 13: Deve retornar 400 quando tenta cadastrar candidato com e-mail já cadastrado na mesma edição",""
